Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,PM2.5,01/01/2021 05:30,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 05:45,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 06:00,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 06:15,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 06:30,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 06:45,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 07:00,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 07:15,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 07:30,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 07:45,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 08:00,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 08:15,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 08:30,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 08:45,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 09:00,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 09:15,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 09:30,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 09:45,17.00000,ug m-3,P
BL0,PM2.5,01/01/2021 10:00,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 10:15,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 10:30,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 10:45,21.00000,ug m-3,P
BL0,PM2.5,01/01/2021 11:00,31.00000,ug m-3,P
BL0,PM2.5,01/01/2021 11:15,31.00000,ug m-3,P
BL0,PM2.5,01/01/2021 11:30,31.00000,ug m-3,P
BL0,PM2.5,01/01/2021 11:45,31.00000,ug m-3,P
BL0,PM2.5,01/01/2021 12:00,30.00000,ug m-3,P
BL0,PM2.5,01/01/2021 12:15,30.00000,ug m-3,P
BL0,PM2.5,01/01/2021 12:30,30.00000,ug m-3,P
BL0,PM2.5,01/01/2021 12:45,30.00000,ug m-3,P
BL0,PM2.5,01/01/2021 13:00,28.00000,ug m-3,P
BL0,PM2.5,01/01/2021 13:15,28.00000,ug m-3,P
BL0,PM2.5,01/01/2021 13:30,28.00000,ug m-3,P
BL0,PM2.5,01/01/2021 13:45,28.00000,ug m-3,P
BL0,PM2.5,01/01/2021 14:00,,ug m-3,P
BL0,PM2.5,01/01/2021 14:15,,ug m-3,P
BL0,PM2.5,01/01/2021 14:30,,ug m-3,P
