Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
IS2,PM10,01/01/2021 05:15,13.70000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 05:30,12.50000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 05:45,15.30000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 06:00,10.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 06:15,12.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 06:30,12.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 06:45,13.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 07:00,14.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 07:15,14.50000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 07:30,14.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 07:45,14.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 08:00,12.10000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 08:15,14.30000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 08:30,24.80000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 08:45,16.30000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 09:00,16.50000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 09:15,15.70000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 09:30,15.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 09:45,17.10000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 10:00,20.20000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 10:15,20.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 10:30,20.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 10:45,21.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 11:00,24.80000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 11:15,26.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 11:30,25.20000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 11:45,25.30000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 12:00,23.60000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 12:15,25.00000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 12:30,24.90000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 12:45,27.40000,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 13:00,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 13:15,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 13:30,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 13:45,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 14:00,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 14:15,,ug m-3 reference equiv by VCM,P
IS2,PM10,01/01/2021 14:30,,ug m-3 reference equiv by VCM,P
IS2,PM2.5,01/01/2021 00:00,,ug m-3,P
IS2,PM2.5,01/01/2021 00:15,,ug m-3,P
IS2,PM2.5,01/01/2021 00:30,,ug m-3,P
IS2,PM2.5,01/01/2021 00:45,,ug m-3,P
IS2,PM2.5,01/01/2021 01:00,,ug m-3,P
IS2,PM2.5,01/01/2021 01:15,,ug m-3,P
IS2,PM2.5,01/01/2021 01:30,,ug m-3,P
IS2,PM2.5,01/01/2021 01:45,,ug m-3,P
IS2,PM2.5,01/01/2021 02:00,,ug m-3,P
IS2,PM2.5,01/01/2021 02:15,,ug m-3,P
IS2,PM2.5,01/01/2021 02:30,,ug m-3,P
IS2,PM2.5,01/01/2021 02:45,,ug m-3,P
IS2,PM2.5,01/01/2021 03:00,,ug m-3,P
IS2,PM2.5,01/01/2021 03:15,,ug m-3,P
IS2,PM2.5,01/01/2021 03:30,,ug m-3,P
IS2,PM2.5,01/01/2021 03:45,,ug m-3,P
IS2,PM2.5,01/01/2021 04:00,,ug m-3,P
IS2,PM2.5,01/01/2021 04:15,,ug m-3,P
IS2,PM2.5,01/01/2021 04:30,,ug m-3,P
IS2,PM2.5,01/01/2021 04:45,,ug m-3,P
IS2,PM2.5,01/01/2021 05:00,,ug m-3,P
IS2,PM2.5,01/01/2021 05:15,,ug m-3,P
IS2,PM2.5,01/01/2021 05:30,,ug m-3,P
IS2,PM2.5,01/01/2021 05:45,,ug m-3,P
IS2,PM2.5,01/01/2021 06:00,,ug m-3,P
IS2,PM2.5,01/01/2021 06:15,,ug m-3,P
